0.9999249341410006 4.8593595247129934E-5 1.3799928433349352E-4 5.047999998794738E-5 1.1046479381301164E-5 3.2610302302031214E-5 9.644140658804252E-5 4.504392530070446E-5 1.0508394180776496E-4 7.480375492365173E-5 1.3198878364147304E-6 5.266717549988637E-5 2.7972592583741858E-5 3.6258816564826746E-5 2.115381181435962E-5 2.937334312031791E-5 2.3274740485614871E-4 8.899873095691092E-5 3.457234143170821E-4 3.0276433408244093E-4 1.5317365004426274E-4 2.1160243519583778E-5 4.2013033535256283E-5 2.969074339813713E-5 1.1441740114694164E-5 2.3218269009635394E-4 2.4641304772044913E-4 1.6848395077537151E-6 7.567115050745172E-5 1.8250169636776177E-5 
8.563588070549612E-16 3.535034869707044E-5 2.2481153432920656E-5 1.1445275937992568E-5 2.2418285494992435E-4 6.244022549571732E-5 7.123230320750322E-5 5.691258193880636E-5 1.163405119705727E-4 5.467157616511035E-6 1.7067267171980372E-4 3.583807359854551E-5 2.2220122010720728E-5 4.6525239032577635E-4 3.009591365412444E-5 1.1449960302365598E-4 1.419171319944899E-4 3.001007463920368E-4 2.0173245669247706E-5 1.1038664849993607E-4 3.1096310865317796E-4 4.660343353265877E-4 1.0917153736206492E-5 1.1707627893749877E-4 3.2640695191668486E-5 1.4405969898374378E-4 2.709006086209186E-4 1.1604656005830435E-4 3.2062159108598264E-5 5.378238854626819E-5 
0.19418721292526397 3.6730494933328434E-6 5.762765595796539E-4 1.9304920577942457E-4 2.6008316977084044E-4 6.190883196398088E-5 2.084107295583022E-5 6.912653985547863E-5 1.187413261744468E-4 3.0835610758663125E-5 6.354989110622046E-4 2.671285776763663E-5 3.041511522709505E-5 7.428102036332558E-4 6.574275978328233E-5 7.016328592543127E-5 1.1287075466108435E-4 1.2377959258875391E-4 2.852482228371555E-4 2.916403051920157E-4 9.729413718391041E-5 1.330878499609187E-4 1.1508331512391205E-4 1.3069967481728795E-4 5.137021837284645E-5 1.2016611451308341E-4 2.7741590342323074E-4 2.577123709948043E-4 1.345071906168915E-4 3.4924100236988516E-6 
0.16850056954289327 3.17516575195392E-5 5.908198912579094E-4 2.0833646128746397E-4 2.595813990230645E-4 7.030849360695118E-5 2.084107295583022E-5 1.1232446834772629E-4 1.268999662945492E-4 2.041621947902265E-4 2.6725437544122366E-5 2.6104278357776393E-5 3.041511522709505E-5 1.3822350852326964E-4 6.687624297471997E-6 6.750591259941607E-5 6.157082768094633E-4 1.91419913186324E-4 1.3528635375412455E-4 5.65376927228652E-4 2.4595653527545414E-4 1.825806077020103E-4 1.1508331512391205E-4 1.333096275707012E-4 5.6234987333314563E-5 8.653842340416461E-5 1.4052189081619737E-4 2.862954046326197E-4 1.345071906168915E-4 1.9875011343046486E-6 
0.8426232229982988 3.020373019964395E-5 4.058342874731562E-4 5.645713673748845E-5 5.772779869377408E-5 5.380630460709358E-5 6.867996461575298E-5 3.935366096520686E-5 1.0336352535336353E-4 1.2934298330373998E-4 2.465113247827043E-5 8.080510252893892E-5 7.041209379809099E-5 1.2265091345066716E-4 6.22994598045272E-5 6.265437733343998E-5 2.476088403162438E-4 1.5175394341697567E-4 7.184536866771024E-5 0.0013074448482404835 1.1770240168454632E-4 1.582234751844696E-4 9.272394538211934E-5 1.2448480105659333E-4 1.2054043927918923E-4 1.265950973556317E-4 1.2674826027264316E-4 3.4916568436719105E-5 4.3016931203227845E-5 8.872866782820286E-6 
0.22063535072519974 5.15476041833565E-5 1.0980605981338379E-4 7.708047209877662E-5 1.9757172895585138E-5 7.082197457378298E-5 2.937967326440695E-6 2.0517058485779893E-5 1.5396907273010303E-4 6.981814524324671E-5 4.0915489573715664E-5 4.205852748861932E-6 1.373677469729701E-4 2.8239873195307595E-4 4.049711569298858E-5 1.2380887735144176E-4 4.0877290840605026E-4 2.131208680079248E-4 2.9290442296035703E-4 1.4886044018656413E-4 1.63176791119453E-5 2.3959455165853974E-5 2.3740939748882647E-5 1.1180536551864677E-4 1.015124323935583E-5 5.053472079498858E-5 8.603050559511172E-5 6.369084445917946E-5 2.049385933933393E-4 2.0062084581115707E-5 
0.09022833967507904 5.3746880076132274E-5 3.7648263771694927E-4 8.598043619184444E-5 3.478514405864582E-4 3.1988480048653314E-5 6.211524732791712E-5 2.5051964748903054E-5 1.6568751568501395E-4 1.4432371005082366E-4 4.0789058288284E-5 5.748910428626866E-5 3.6641811445520034E-5 5.115350194092818E-5 4.033798468344333E-5 5.209615718838051E-4 2.0586714073622625E-5 1.7590442882501738E-4 1.3223043890185027E-4 3.294987572061248E-4 1.303669981776448E-4 8.670672743165619E-5 1.3769271998542953E-4 1.2330871496496715E-4 1.1550746132503003E-4 1.8376617937646022E-4 2.8079800126632414E-4 3.4649698826550785E-5 1.5120855185904496E-4 8.969204406340498E-6 
0.711635077148491 8.316077855876947E-5 4.945437051928065E-5 6.2693216732523426E-6 6.72513225707318E-5 4.259730160099184E-4 1.298546953748498E-4 5.624091258087292E-5 1.3456818378612995E-4 9.319930159221191E-5 2.580438061772218E-4 2.582099892792857E-4 1.0367269885460523E-4 6.302729156522545E-5 8.186364799694061E-5 1.675754409582599E-4 1.466531960960419E-4 8.841857263613802E-5 3.184196081444438E-4 2.8605704463025884E-4 4.250345672322602E-5 7.554769100660076E-5 4.616231430818417E-5 5.144557704166118E-5 7.537429585682043E-5 7.486176541873218E-6 2.0200565336523957E-4 1.1597049378756635E-4 3.6809733114282145E-4 3.093559170780726E-5 
0.6362402278881689 9.675601191503697E-4 1.428942194980818E-4 1.6703604646379317E-4 5.920309454048706E-5 1.3678450359073537E-4 4.0844833452461564E-4 6.95747332352825E-5 1.4342372477620997E-4 1.7356689326604455E-4 2.6645683127865073E-5 2.451086452430867E-4 9.813469822983969E-5 2.3419648621055277E-4 1.8087816126999512E-4 0.0014049139481190002 5.965649580102041E-5 4.351332539222381E-4 3.561834317563039E-5 2.75184744557233E-4 3.7747512572156434E-5 1.653560660669662E-4 1.6210050294268556E-4 4.1440200553721616E-4 1.5279559539869191E-4 7.57186456210731E-5 8.798110882468217E-5 1.248414247001087E-6 3.847443991403576E-5 3.232803621111336E-6 
0.8271992815221796 3.0592579113237414E-5 3.7522838187353065E-4 7.209664571542106E-5 2.594350944849746E-4 5.451051127472155E-5 2.712335973167006E-5 2.2707879390391477E-4 5.3925313343545104E-5 8.921195861016034E-5 6.936231515427638E-5 3.366146390281432E-4 5.175230786007111E-5 6.061796214202003E-5 4.4778134283723325E-5 2.646683987207369E-5 1.1386502671561948E-4 1.008024538979188E-4 2.91791323303183E-4 3.2036048140186743E-4 3.413198776203023E-4 1.4185464398351234E-4 4.274158106584317E-5 1.628415375032609E-5 1.2863276553916464E-4 4.2001328777361137E-4 8.573101374712354E-5 8.220525098606956E-6 1.2916891933852193E-4 7.408680450283323E-6 
